id,created_at,text
1428552463527948288,2021-08-20 03:00:23+00:00,Reading #808 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 497.
1428446770045071361,2021-08-19 20:00:23+00:00,Reading #807 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 664.
1428401467682136077,2021-08-19 17:00:22+00:00,Reading #806 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 958.
1428348612585603073,2021-08-19 13:30:21+00:00,Reading #805 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 740.
1428190072273244171,2021-08-19 03:00:22+00:00,Reading #804 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 736.
1428084387233607682,2021-08-18 20:00:25+00:00,Reading #803 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 739.
1428039085701144579,2021-08-18 17:00:24+00:00,Reading #802 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 323.
1427986236464144385,2021-08-18 13:30:24+00:00,Reading #801 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 426.
1427827865333161985,2021-08-18 03:01:05+00:00,Reading #800 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 736.
1427721991080005636,2021-08-17 20:00:23+00:00,Reading #799 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 875.
1427676691376353281,2021-08-17 17:00:22+00:00,Reading #798 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 593.
1427623864750723083,2021-08-17 13:30:27+00:00,Reading #797 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 497.
1427465297980690434,2021-08-17 03:00:22+00:00,Reading #796 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 736.
1427359815085563909,2021-08-16 20:01:13+00:00,Reading #795 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 913.
1427314307717640199,2021-08-16 17:00:23+00:00,Reading #794 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 537.
1427261456291090434,2021-08-16 13:30:23+00:00,Reading #793 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 280.
1427102909192343555,2021-08-16 03:00:22+00:00,Reading #792 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 181.
1426997219291504640,2021-08-15 20:00:24+00:00,Reading #791 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 211.
1426951919315079180,2021-08-15 17:00:23+00:00,Reading #790 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 352.
1426899068727484416,2021-08-15 13:30:23+00:00,Reading #789 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 418.
1426740523906342913,2021-08-15 03:00:23+00:00,Reading #788 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 330.
1426634828120735747,2021-08-14 20:00:23+00:00,Reading #787 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 452.
1426589526076633091,2021-08-14 17:00:22+00:00,Reading #786 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 599.
1426536741016678402,2021-08-14 13:30:37+00:00,Reading #785 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 568.
1426378134295883776,2021-08-14 03:00:22+00:00,Reading #784 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 664.
1426272816010350595,2021-08-13 20:01:52+00:00,Reading #783 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 783.
1426227519401955330,2021-08-13 17:01:53+00:00,Reading #782 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 564.
1426174672295575556,2021-08-13 13:31:53+00:00,Reading #781 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 553.
1426016133581266945,2021-08-13 03:01:55+00:00,Reading #780 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 836.
1425910052775399437,2021-08-12 20:00:23+00:00,Reading #779 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 453.
1425864751108792322,2021-08-12 17:00:22+00:00,Reading #778 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 126.
1425811901292875776,2021-08-12 13:30:22+00:00,Reading #777 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 255.
1425653358002675715,2021-08-12 03:00:22+00:00,Reading #776 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 650.
1425547661558562820,2021-08-11 20:00:22+00:00,Reading #775 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 910.
1425502367575912457,2021-08-11 17:00:23+00:00,Reading #774 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 498.
1425449515021213706,2021-08-11 13:30:22+00:00,Reading #773 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 411.
1425290967960141824,2021-08-11 03:00:22+00:00,Reading #772 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 576.
1425185270891229186,2021-08-10 20:00:21+00:00,Reading #771 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 1094. This is the highest reading to date.
1425140029052096512,2021-08-10 17:00:35+00:00,Reading #770 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 805. This is the highest reading to date.
1425087139851771904,2021-08-10 13:30:25+00:00,Reading #769 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 66.
1424928584632881153,2021-08-10 03:00:23+00:00,Reading #768 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 304.
1424822886355853317,2021-08-09 20:00:22+00:00,Reading #767 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 236.
1424777592406749188,2021-08-09 17:00:23+00:00,Reading #766 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -75.
1424724741986914310,2021-08-09 13:30:23+00:00,Reading #765 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -107.
1424566191872483331,2021-08-09 03:00:21+00:00,Reading #764 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 7.
1424460558141624320,2021-08-08 20:00:36+00:00,Reading #763 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 44.
1424415198039924736,2021-08-08 17:00:22+00:00,Reading #762 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 20.
1424362349775962118,2021-08-08 13:30:22+00:00,Reading #761 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 23.
1424203807202885632,2021-08-08 03:00:22+00:00,Reading #760 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -25.
1424098110377181192,2021-08-07 20:00:22+00:00,Reading #759 =&gt; Twitter's sentiment of the stock market is nuetral with a reading of 0.
1424052811990552576,2021-08-07 17:00:22+00:00,Reading #758 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 22.
1423999965848813573,2021-08-07 13:30:23+00:00,Reading #757 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 36.
1423841418167074816,2021-08-07 03:00:22+00:00,Reading #756 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 46.
1423735723711139847,2021-08-06 20:00:22+00:00,Reading #755 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 33.
1423690425857097730,2021-08-06 17:00:23+00:00,Reading #754 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -16.
1423637578469740549,2021-08-06 13:30:23+00:00,Reading #753 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -33.
1423479030356000772,2021-08-06 03:00:22+00:00,Reading #752 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -38.
1423373331684904962,2021-08-05 20:00:21+00:00,Reading #751 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -117.
1423328041166688262,2021-08-05 17:00:23+00:00,Reading #750 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -125.
1423275415074902026,2021-08-05 13:31:16+00:00,Reading #749 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -95.
1423116643211825155,2021-08-05 03:00:22+00:00,Reading #748 =&gt; Twitter's sentiment of the stock market is nuetral with a reading of 5.
1423010949779312647,2021-08-04 20:00:23+00:00,Reading #747 =&gt; Twitter's sentiment of the stock market is nuetral with a reading of 5.
1422965652441214976,2021-08-04 17:00:23+00:00,Reading #746 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -73.
1422912799731236867,2021-08-04 13:30:22+00:00,Reading #745 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -72.
1422754256608759808,2021-08-04 03:00:22+00:00,Reading #744 =&gt; Twitter's sentiment of the stock market is nuetral with a reading of 5.
1422648589109678080,2021-08-03 20:00:29+00:00,Reading #743 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -72.
1422603263300472835,2021-08-03 17:00:23+00:00,Reading #742 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -86.
1422550421374214152,2021-08-03 13:30:24+00:00,Reading #741 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -47.
1422392061127536657,2021-08-03 03:01:08+00:00,Reading #740 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -75.
1422286175428091910,2021-08-02 20:00:23+00:00,Reading #739 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -17.
1422240922352459781,2021-08-02 17:00:34+00:00,Reading #738 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 26.
1422188028286619648,2021-08-02 13:30:23+00:00,Reading #737 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 27.
1422029482446180352,2021-08-02 03:00:23+00:00,Reading #736 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 70.
1421923787054981121,2021-08-01 20:00:23+00:00,Reading #735 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 83.
1421878487187697665,2021-08-01 17:00:23+00:00,Reading #734 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 52.
1421825636184862723,2021-08-01 13:30:22+00:00,Reading #733 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 65.
1421667087982993417,2021-08-01 03:00:21+00:00,Reading #732 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 19.
1421561423734444032,2021-07-31 20:00:29+00:00,Reading #731 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 20.
1421516099338842118,2021-07-31 17:00:23+00:00,Reading #730 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 34.
1421463246893166599,2021-07-31 13:30:22+00:00,Reading #729 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -33.
1421304702944387073,2021-07-31 03:00:22+00:00,Reading #728 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -91.
1421199011478900737,2021-07-30 20:00:23+00:00,Reading #727 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -119.
1421153706444271616,2021-07-30 17:00:22+00:00,Reading #726 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -132.
1421100866665435136,2021-07-30 13:30:24+00:00,Reading #725 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -113.
1420942316064448516,2021-07-30 03:00:22+00:00,Reading #724 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -29.
1420836619423264773,2021-07-29 20:00:22+00:00,Reading #723 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -43.
1420791326078025732,2021-07-29 17:00:23+00:00,Reading #722 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -40.
1420738471665311744,2021-07-29 13:30:22+00:00,Reading #721 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -33.
1420579925438959616,2021-07-29 03:00:21+00:00,Reading #720 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -40.
1420474234573246466,2021-07-28 20:00:23+00:00,Reading #719 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -24.
1420428932701110280,2021-07-28 17:00:22+00:00,Reading #718 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -39.
1420376086991544323,2021-07-28 13:30:23+00:00,Reading #717 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -55.
1420218256963604481,2021-07-28 03:03:13+00:00,Reading #716 =&gt; Twitter's sentiment of the stock market is nuetral with a reading of 5.
1420111845654994953,2021-07-27 20:00:23+00:00,Reading #715 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -74.
1420066544500068353,2021-07-27 17:00:22+00:00,Reading #714 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -71.
1420013702934405124,2021-07-27 13:30:24+00:00,Reading #713 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -45.
1419855156095639552,2021-07-27 03:00:23+00:00,Reading #712 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -98.
1419749457739010056,2021-07-26 20:00:23+00:00,Reading #711 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -45.
1419704160375779328,2021-07-26 17:00:23+00:00,Reading #710 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -35.
1419651312875155462,2021-07-26 13:30:23+00:00,Reading #709 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 99.
1419492903873810434,2021-07-26 03:00:55+00:00,Reading #708 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 117.
1419387075472863235,2021-07-25 20:00:24+00:00,Reading #707 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 22.
1419341773126635524,2021-07-25 17:00:23+00:00,Reading #706 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 26.
1419288921935171585,2021-07-25 13:30:22+00:00,Reading #705 =&gt; Twitter's sentiment of the stock market is nuetral with a reading of 1.
1419130375515873285,2021-07-25 03:00:22+00:00,Reading #704 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -6.
1419024682758643718,2021-07-24 20:00:23+00:00,Reading #703 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 18.
1418979383545679874,2021-07-24 17:00:23+00:00,Reading #702 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 37.
1418926543267680256,2021-07-24 13:30:24+00:00,Reading #701 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 88.
1418767984361934852,2021-07-24 03:00:21+00:00,Reading #700 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 62.
1418662292137381890,2021-07-23 20:00:22+00:00,Reading #699 =&gt; Twitter's sentiment of the stock market is nuetral with a reading of -4.
1418616994971193348,2021-07-23 17:00:22+00:00,Reading #698 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 17.
1418564142269620227,2021-07-23 13:30:21+00:00,Reading #697 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 68.
1418405600497741825,2021-07-23 03:00:22+00:00,Reading #696 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 192.
1418299907283292163,2021-07-22 20:00:23+00:00,Reading #695 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 218.
1418254610238672898,2021-07-22 17:00:23+00:00,Reading #694 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 191.
1418201756144635905,2021-07-22 13:30:22+00:00,Reading #693 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 133.
1418043212179124224,2021-07-22 03:00:22+00:00,Reading #692 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 35.
1417937515642773517,2021-07-21 20:00:22+00:00,Reading #691 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -32.
1417892221223948289,2021-07-21 17:00:23+00:00,Reading #690 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 43.
1417839626044284933,2021-07-21 13:31:23+00:00,Reading #689 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 243.
1417680822849638404,2021-07-21 03:00:22+00:00,Reading #688 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -103.
1417575132999073801,2021-07-20 20:00:23+00:00,Reading #687 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -9.
1417529828908142592,2021-07-20 17:00:22+00:00,Reading #686 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -24.
1417476988814692357,2021-07-20 13:30:24+00:00,Reading #685 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 184.
1417318436208848897,2021-07-20 03:00:22+00:00,Reading #684 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -148.
1417212740251308037,2021-07-19 20:00:22+00:00,Reading #683 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -183.
1417167443907252224,2021-07-19 17:00:22+00:00,Reading #682 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -221.
1417114592170422272,2021-07-19 13:30:22+00:00,Reading #681 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 153.
1416956047286312975,2021-07-19 03:00:22+00:00,Reading #680 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -54.
1416850356168953860,2021-07-18 20:00:23+00:00,Reading #679 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 10.
1416805056171716609,2021-07-18 17:00:23+00:00,Reading #678 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -11.
1416752208801058826,2021-07-18 13:30:23+00:00,Reading #677 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 9.
1416593666244812805,2021-07-18 03:00:23+00:00,Reading #676 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 52.
1416487968177524744,2021-07-17 20:00:23+00:00,Reading #675 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 21.
1416442667819470859,2021-07-17 17:00:22+00:00,Reading #674 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 26.
1416389818670620677,2021-07-17 13:30:22+00:00,Reading #673 =&gt; Twitter's sentiment of the stock market is nuetral with a reading of -3.
1416231272922456064,2021-07-17 03:00:22+00:00,Reading #672 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -67.
1416125832129613831,2021-07-16 20:01:23+00:00,Reading #671 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -42.
1416080281300344837,2021-07-16 17:00:23+00:00,Reading #670 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -43.
1416027429685059584,2021-07-16 13:30:22+00:00,Reading #669 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 7.
1415868887829295107,2021-07-16 03:00:23+00:00,Reading #668 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 10.
1415763199924768779,2021-07-15 20:00:25+00:00,Reading #667 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -19.
1415717910664916998,2021-07-15 17:00:27+00:00,Reading #666 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -55.
1415665041941094401,2021-07-15 13:30:22+00:00,Reading #665 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -6.
1415506496843091974,2021-07-15 03:00:22+00:00,Reading #664 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -24.
1415400808187899905,2021-07-14 20:00:24+00:00,Reading #663 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -20.
1415355673991389185,2021-07-14 17:01:03+00:00,Reading #662 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -89.
1415302656575299589,2021-07-14 13:30:23+00:00,Reading #661 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -62.
1415144114715254787,2021-07-14 03:00:23+00:00,Reading #660 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 12.
1415038416585216008,2021-07-13 20:00:23+00:00,Reading #659 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -94.
1414993114205466627,2021-07-13 17:00:22+00:00,Reading #658 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -220.
1414940365157715974,2021-07-13 13:30:46+00:00,Reading #657 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -186.
1414781796735148033,2021-07-13 03:00:40+00:00,Reading #656 =&gt; Twitter's sentiment of the stock market is nuetral with a reading of -2.
1414676032590950403,2021-07-12 20:00:24+00:00,Reading #655 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -57.
1414630735466700802,2021-07-12 17:00:24+00:00,Reading #654 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -55.
1414577882114953229,2021-07-12 13:30:23+00:00,Reading #653 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -77.
1414419339772628992,2021-07-12 03:00:23+00:00,Reading #652 =&gt; Twitter's sentiment of the stock market is nuetral with a reading of -1.
1414313643097919493,2021-07-11 20:00:23+00:00,Reading #651 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 35.
1414268345415839748,2021-07-11 17:00:24+00:00,Reading #650 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 76.
1414215491363737603,2021-07-11 13:30:22+00:00,Reading #649 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 64.
1414056946601234437,2021-07-11 03:00:22+00:00,Reading #648 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 28.
1413951255207100418,2021-07-10 20:00:23+00:00,Reading #647 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 40.
1413905953846611971,2021-07-10 17:00:23+00:00,Reading #646 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 46.
1413853102067814408,2021-07-10 13:30:22+00:00,Reading #645 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -10.
1413694563135393792,2021-07-10 03:00:23+00:00,Reading #644 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 13.
1413588864053166085,2021-07-09 20:00:23+00:00,Reading #643 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 57.
1413543562839474182,2021-07-09 17:00:22+00:00,Reading #642 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 24.
1413490753842647041,2021-07-09 13:30:31+00:00,Reading #641 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -21.
1413332168567398401,2021-07-09 03:00:22+00:00,Reading #640 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 69.
1413226579753381891,2021-07-08 20:00:47+00:00,Reading #639 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 46.
1413181193730789380,2021-07-08 17:00:26+00:00,Reading #638 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -5.
1413128324323414018,2021-07-08 13:30:21+00:00,Reading #637 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -24.
1412969783360901123,2021-07-08 03:00:22+00:00,Reading #636 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 69.
1412864121217945612,2021-07-07 20:00:30+00:00,Reading #635 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 9.
1412818786500157440,2021-07-07 17:00:22+00:00,Reading #634 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -29.
1412765940484349952,2021-07-07 13:30:22+00:00,Reading #633 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -18.
1412607397701509121,2021-07-07 03:00:23+00:00,Reading #632 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -41.
1412501699567161347,2021-07-06 20:00:22+00:00,Reading #631 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -121.
1412456416456085507,2021-07-06 17:00:26+00:00,Reading #630 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -125.
1412403555449905164,2021-07-06 13:30:23+00:00,Reading #629 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -126.
1412245013698953219,2021-07-06 03:00:24+00:00,Reading #628 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -68.
1412139315145158661,2021-07-05 20:00:23+00:00,Reading #627 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -72.
1412094014468284422,2021-07-05 17:00:23+00:00,Reading #626 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -81.
1412041162945355776,2021-07-05 13:30:22+00:00,Reading #625 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -59.
1411882619734794242,2021-07-05 03:00:22+00:00,Reading #624 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 17.
1411776922187714561,2021-07-04 20:00:22+00:00,Reading #623 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 53.
1411731626577612803,2021-07-04 17:00:23+00:00,Reading #622 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 56.
1411678779005706242,2021-07-04 13:30:23+00:00,Reading #621 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 73.
1411520234616508419,2021-07-04 03:00:23+00:00,Reading #620 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 61.
1411414534175272966,2021-07-03 20:00:22+00:00,Reading #619 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 81.
1411369238183481350,2021-07-03 17:00:23+00:00,Reading #618 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 96.
1411316391249129475,2021-07-03 13:30:23+00:00,Reading #617 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 103.
1411158064246542341,2021-07-03 03:01:15+00:00,Reading #616 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 48.
1411052179608190979,2021-07-02 20:00:30+00:00,Reading #615 =&gt; Twitter's sentiment of the stock market is nuetral with a reading of -4.
1411006851911766016,2021-07-02 17:00:23+00:00,Reading #614 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -39.
1410954000573345798,2021-07-02 13:30:22+00:00,Reading #613 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 31.
1410795458667159561,2021-07-02 03:00:23+00:00,Reading #612 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 50.
1410689758058139649,2021-07-01 20:00:22+00:00,Reading #611 =&gt; Twitter's sentiment of the stock market is nuetral with a reading of -4.
1410644462594838532,2021-07-01 17:00:23+00:00,Reading #610 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -49.
1410591611260706817,2021-07-01 13:30:22+00:00,Reading #609 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -70.
1410433067492184072,2021-07-01 03:00:22+00:00,Reading #608 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 130.
1410327375229984772,2021-06-30 20:00:23+00:00,Reading #607 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -87.
1410282077187158019,2021-06-30 17:00:23+00:00,Reading #606 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -230.
1410229228830969858,2021-06-30 13:30:23+00:00,Reading #605 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -228.
1410070677860896770,2021-06-30 03:00:22+00:00,Reading #604 =&gt; Twitter's sentiment of the stock market is nuetral with a reading of -4.
1409964987217448961,2021-06-29 20:00:23+00:00,Reading #603 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 7.
1409919691485765644,2021-06-29 17:00:24+00:00,Reading #602 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -27.
1409866838033448967,2021-06-29 13:30:22+00:00,Reading #601 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -70.
1409708290896928780,2021-06-29 03:00:22+00:00,Reading #600 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -82.
1409602671493922817,2021-06-28 20:00:40+00:00,Reading #599 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -98.
1409557549985247232,2021-06-28 17:01:22+00:00,Reading #598 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -141.
1409504452005056519,2021-06-28 13:30:23+00:00,Reading #597 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -66.
1409345906982412293,2021-06-28 03:00:23+00:00,Reading #596 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 7.
1409240210085449729,2021-06-27 20:00:23+00:00,Reading #595 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 9.
1409194910977298435,2021-06-27 17:00:23+00:00,Reading #594 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 23.
1409142240321101830,2021-06-27 13:31:05+00:00,Reading #593 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 39.
1408983512754106372,2021-06-27 03:00:21+00:00,Reading #592 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 48.
1408877819728433162,2021-06-26 20:00:22+00:00,Reading #591 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 72.
1408832522209972225,2021-06-26 17:00:22+00:00,Reading #590 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 74.
1408779675292377090,2021-06-26 13:30:23+00:00,Reading #589 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 47.
1408621124628451328,2021-06-26 03:00:21+00:00,Reading #588 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 93.
